filename,Artistic Categories,Score,Theme and logic,Creativity,Layout and composition,Space and perspective,The sense of order,Light and shadow,Color,Details and texture,The overall,Mood
853a41f155ab42848fac6974543b96cb.jpg,oil painting*classicism*landscapes,5,5.33,,4.17,4.67,4.17,4.5,4.33,4.67,4.83,4.33
df6348a5f3c74252b513b1d1379ede21.jpg,oil painting*classicism*landscapes,5,4.83,,4.33,4.5,4.5,4.67,4.67,4.5,4.67,4.5
ea6e1df4c0d24067b51356dbb16241d3.jpg,oil painting*classicism*landscapes,5.167,5.33,,4.17,4.83,4.5,4.33,4,4.33,5.33,5
7f7925f96285491bb6c6d4f1f1e57fa7.jpg,oil painting*classicism*landscapes,5.25,5.17,,4.5,4.67,4.83,5,4.5,4.17,4.83,4.83
814f41c3525f4dc097004ccdc39e8f8d.jpg,oil painting*classicism*landscapes,5.333,5.33,,5.67,5,4.83,4.83,5,4.17,5.33,4.17
9842152120284e078e400bc013f5eea6.jpg,oil painting*classicism*landscapes,5.417,5.5,,4.83,4.5,5.17,5,5.17,4.5,4.83,5
5d465d9593014eed9d393f3ded48ebdd.jpg,oil painting*classicism*landscapes,5.5,5.17,,5.33,5.33,5.33,5.17,4.83,5.33,5.17,5
db7885085cd44f44a25283e84be1ff8d.jpg,oil painting*classicism*landscapes,5.5,6.5,,5.17,5,5.67,5.17,4.67,5.33,5.67,4.83
f108ed9cd06747248f1c3d911f5a5682.jpg,oil painting*classicism*landscapes,5.5,5.5,,5.33,4.83,5,4.83,5,4.83,5.33,5.17
24d242bdc8e44162bdd5238d2d41ac8f.jpg,oil painting*classicism*landscapes,5.583,5.17,,5.17,5.17,4.83,5,5.17,4.33,4.67,5
85a3749dc95d4d99aec40c05a58c4ad6.jpg,oil painting*classicism*landscapes,5.583,6.33,,5.17,5.5,5.33,5.83,5.17,4.67,5.67,5.33
41c73e1d1e7643c4af0da563fd5df7dd.jpg,oil painting*classicism*landscapes,5.667,6,,5.83,6.33,6.17,5.5,5.83,5.5,5.5,6
b322b6170118488f8bc36574f71a055f.jpg,oil painting*classicism*landscapes,5.667,5.83,,4.5,4.83,4.83,5.33,5,5.17,4.83,5.67
91e00c1a09d643089d1ca02e0fd46eca.jpg,oil painting*classicism*landscapes,5.75,6,,5.5,5.17,5.33,5.17,5.33,5.33,4.83,5
050e1af5d4204b3db39709d41eb6fdd9.jpg,oil painting*classicism*landscapes,5.833,5.17,,5.33,5.17,5.17,5.33,5.83,4.5,4.83,5.33
0dd8cff67ad84bddb7caeb4dbce21b2a.jpg,oil painting*classicism*landscapes,5.833,5.5,,5.5,4.83,5,5,5,4.33,5.17,5.67
4f9d46c4459f47a4ab4b68080711dc58.jpg,oil painting*classicism*landscapes,5.833,5.33,,5,4.83,5.5,5,5,4.67,5.17,5
3913c7e2b03440afa4fbdc6c01df3bde.jpg,oil painting*classicism*landscapes,5.917,5.67,,4.67,4.83,5.5,5,4.33,5.17,5.67,4.5
3ac69a8e832642c29f58054aa7ea5888.jpg,oil painting*classicism*landscapes,5.917,6.5,,6.33,6,6,6.17,5.83,5.33,5.67,6.33
4efdb19e055f4bcfb60c4bf7db79358f.jpg,oil painting*classicism*landscapes,5.917,5.17,,5.33,5,5,5.33,5.67,5,5.17,5.5
5ae38ee9ad174d92a50d95c8f81d9cf7.jpg,oil painting*classicism*landscapes,5.917,5.5,,5,6,5.17,5,5.33,4.33,5.17,5.67
64507fa8a108461a8961fe0ab9df8e72.jpg,oil painting*classicism*landscapes,5.917,6.83,,5.67,5.83,6.5,5.5,5.83,6.17,6,5.67
115152785fe748e8919cd70334722336.jpg,oil painting*classicism*landscapes,6,5.67,,5.17,5,5.83,4.83,5.17,4.83,5.5,4.83
9beb296a5d1e4e34aff9d9df739990ee.jpg,oil painting*classicism*landscapes,6,5.57,,5.57,5.57,4.43,5.29,4.86,5,5.57,5.71
9de0ef7f8b18402d9c20f0591e0df8bb.jpg,oil painting*classicism*landscapes,6,5.71,,5.86,4.86,4.86,5.29,4.71,5,5.71,5
d5cc03d5ea0b482aad04cc7fa4b4cd49.jpg,oil painting*classicism*landscapes,6,5.83,,6.17,5.67,5.5,5.33,5.33,4.67,5.5,5.5
1deb3703d5d04663af08dfc6bbfb4e33.jpg,oil painting*classicism*landscapes,6.083,6.33,,6.33,6.17,5.67,5.67,5.5,6,6.17,6
38a1c1decf734b70859de151f12916a5.jpg,oil painting*classicism*landscapes,6.083,6,,5.5,4.67,5.5,5.17,5.17,4.83,5.33,5.33
3956c47043474210abb05c03f1ed6d3b.jpg,oil painting*classicism*landscapes,6.083,5.83,,5,4.67,6,5,4.67,5,5.67,4.83
3f8945adb8f747178ecfd521a1849687.jpg,oil painting*classicism*landscapes,6.083,5.67,,5.5,5.5,5.33,5.5,5,5.5,5.83,5.67
7c48c1f187fc4872aa4afdd7ee2b8961.jpg,oil painting*classicism*landscapes,6.083,6.17,,5.83,5.83,5.67,6,5.83,5.67,6.17,5.83
94435067454c4260b29f5e48172feca0.jpg,oil painting*classicism*landscapes,6.083,6,,5.67,5.5,5.67,5.67,6,6,5.67,6
21212c4d7da34db39244c128701c6924.jpg,oil painting*classicism*landscapes,6.167,6.83,,6.17,6,6.33,6,6.83,5.83,5.67,6.33
2b75b0ec070f433f8cdf74f4f7c1135e.jpg,oil painting*classicism*landscapes,6.167,6.5,,5.5,5.17,5.83,5.33,5.17,5.5,5.67,5.17
38e045ef35fe4791af82b30e55812c0f.jpg,oil painting*classicism*landscapes,6.167,5.67,,5,5,5.5,5.33,5.17,4.67,5.83,5
92fc4c11a0a4422abcad0ac9ba91b56b.jpg,oil painting*classicism*landscapes,6.167,6,,5.67,5.5,5.67,5.83,5.33,5.83,5.67,6
a2678cef617a4dac830ab48cab34e33d.jpg,oil painting*classicism*landscapes,6.167,6,,5,4.67,5.17,4.83,5.5,4.5,4.83,5.17
d43223ca3aec466b97e3667c48d4b030.jpg,oil painting*classicism*landscapes,6.214,6.43,,5.57,6.14,5.57,6,5.43,5.86,5.86,5.86
64396273bf584338a20ffa6b3002b98f.jpg,oil painting*classicism*landscapes,6.25,6.33,,5.5,5.67,6,5.67,5.5,5.33,5.83,5.33
7be80cc71165458f878c986a2b1b5ded.jpg,oil painting*classicism*landscapes,6.25,5.67,,6.17,5.83,6.17,5.83,6,5.5,6.33,6
a0173775311549a9a78cc6b18472d29f.jpg,oil painting*classicism*landscapes,6.25,5.5,,5.83,5.5,5.17,5.5,5.17,5.33,5.67,5.5
c6d0577491704ffd9d3bc0bcaa92d4cb.jpg,oil painting*classicism*landscapes,6.25,5.17,,5.5,4.83,5.17,5.5,6.17,4.5,5.5,5.67
db5d0fc9391448a89d40c0309819d4e6.jpg,oil painting*classicism*landscapes,6.25,6,,5.83,5.5,5.5,5.67,5.17,5.5,5.5,5.67
0ffccbf5a6894e5995cdfa22e62bdccb.jpg,oil painting*classicism*landscapes,6.333,6.33,,5.83,5.67,6,5.67,5.5,5.33,5.67,6
4eb5b3133f38427296b050612242200c.jpg,oil painting*classicism*landscapes,6.333,6.17,,5.83,6,5.67,5.5,5.17,5.33,5.5,5.33
52496025a48d4b4ea99b9fba452b75a4.jpg,oil painting*classicism*landscapes,6.333,5.83,,5.33,6.17,5.33,5.67,5.67,5.33,5.5,6.17
f9a3c7ccbdda46ce9c4cb4e673d3ea4a.jpg,oil painting*classicism*landscapes,6.333,6.17,,5.67,5.83,5.83,5.5,5.67,5.33,5.67,5.83
0a5444df716c43a880a2bbb4dfdd314d.jpg,oil painting*classicism*landscapes,6.417,6.83,,6.67,5.67,5.83,7,6.67,5.67,6.5,6.17
172ab37010ad40d2909b96366f34802b.jpg,oil painting*classicism*landscapes,6.417,5.67,,6.5,6.33,6.17,6,6.33,5.17,6.33,5.83
320afd08c0944ccf906488de20553044.jpg,oil painting*classicism*landscapes,6.417,6,,5.5,5.33,5.5,5.5,5.5,5,5.5,5.67
74ed75190a0041f1bd8ba3736a91482c.jpg,oil painting*classicism*landscapes,6.417,6.5,,6,5,5.5,6.33,6.17,6,5.67,5.83
e9995da2046b4714be8f0c60f2d09fe8.jpg,oil painting*classicism*landscapes,6.417,6,,5.83,5.67,5.5,6,6,5.67,5.83,5.5
07ba3391593446969f10619d6fda6311.jpg,oil painting*classicism*landscapes,6.5,6,,5,5.67,5.67,5.17,5.33,5.17,5.33,5.5
989a46885a474b19a02846c6dc032c2d.jpg,oil painting*classicism*landscapes,6.5,6.5,,5.67,5.17,6,6,5.83,5.33,5.83,5.83
114d6a7cde7d4873829cf120a1410334.jpg,oil painting*classicism*landscapes,6.583,6.33,,6.5,6.17,6.67,6,5.83,5.17,5.67,6.17
1bd6efab35294b72846d250dfa981eac.jpg,oil painting*classicism*landscapes,6.583,6.33,,6.33,5.83,6,6.5,6.17,5.83,6,6
64548bd2989c46bd8facdf3f5f370d56.jpg,oil painting*classicism*landscapes,6.583,5.83,,5.33,5.17,5.5,4.83,4.83,5.33,5.17,5
c54d5e5da583415f8a8f7df798204ec6.jpg,oil painting*classicism*landscapes,6.583,5.83,,5.5,5.5,5.5,6,5.5,5.67,5.5,5.5
cc197942ec084abf81b2c457de7d5331.jpg,oil painting*classicism*landscapes,6.583,6.17,,5.67,5,5.17,5.5,5.83,5.67,5.67,5.67
e526decc029e4f9987907ef65cac20a3.jpg,oil painting*classicism*landscapes,6.583,6.17,,6.17,5.5,5.67,6,5.83,6,6.33,6.33
f993b14d49fa4f5fa4e1d2156a471328.jpg,oil painting*classicism*landscapes,6.643,5.71,,5.57,6.14,5.86,6.71,5.71,6.14,6.14,5.86
44fb45793f50415abdde779173d92957.jpg,oil painting*classicism*landscapes,6.667,6.5,,5.67,5.17,5.67,5.67,5.5,5.5,6,6
8d54de891eb848cf8038cc698f6fd093.jpg,oil painting*classicism*landscapes,6.667,6.83,,5.83,6.33,5.83,6,6,5.83,6.17,6
98c6063c2818446093fce184a21fdebd.jpg,oil painting*classicism*landscapes,6.667,6.17,,6.33,6.33,5.67,5.5,5.83,5.33,6.17,6.17
1c5bb5308261488dbecb3c4c0ee4d70e.jpg,oil painting*classicism*landscapes,6.75,7,,6.33,6.5,6.83,6.5,6.67,5.83,6.33,6.33
2350bbc3d4584bca925313c9475fb4fd.jpg,oil painting*classicism*landscapes,6.75,6.5,,6.17,6,6.17,6.33,6.67,5.83,5.83,6.5
2aca1188d9f648c3b90ec8636e2cac01.jpg,oil painting*classicism*landscapes,6.75,7.17,,6.83,7.5,6.5,7,7,6.17,6.83,6.83
75facdb3946340c6994db784a855f3c9.jpg,oil painting*classicism*landscapes,6.75,6.17,,6.17,6,5.5,6.5,6.33,5.5,6,6.5
c0639fa6c6be4198aca102b173e8701c.jpg,oil painting*classicism*landscapes,6.75,6.33,,5.83,6,5.67,5.83,5.83,5.17,6,6
d11b22c6d1714bd1ac8f35cf3941a57c.jpg,oil painting*classicism*landscapes,6.75,6,,6,5.83,6.17,5.83,5,5.17,5.5,5.67
32ea5db93f8e4c479363a2b4ac666514.jpg,oil painting*classicism*landscapes,6.833,5.83,,6,6.33,5.67,6.5,6.17,5.17,6,6.5
4ed56c653b4d48a49860a9eea9834b05.jpg,oil painting*classicism*landscapes,6.833,6.5,,6.33,6.33,6.17,6.67,6.17,5.83,6,6.33
59733adf42f04107a7bb9624f14a6572.jpg,oil painting*classicism*landscapes,6.833,6.5,,5.83,5.67,6.5,6,6,5.67,6,6
9a68ed89c6d54b90b3f521ea3abaa8ff.jpg,oil painting*classicism*landscapes,6.833,5.67,,6.5,6.33,6,6.17,6,5.5,6.17,6
e45d0cdd0f404b9483b1928be486f008.jpg,oil painting*classicism*landscapes,6.833,6.33,,6.17,6.33,6.17,5.67,5.83,6,5.67,5.83
f96fd78e9c314358ac51c2638014a2ee.jpg,oil painting*classicism*landscapes,6.833,7,,6.17,5.83,6.33,5.5,5.83,5.5,6,5.33
ffafb9ca792d4ff8ab37f171b80f97ae.jpg,oil painting*classicism*landscapes,6.857,6.71,,6.29,6,6.71,6.14,6.29,6,6.71,6
191caae9da85426aaf5f6c6b17aabf94.jpg,oil painting*classicism*landscapes,6.917,6.5,,6.5,6.67,6.5,6.83,6.5,5.83,6.33,6.5
db8c5b55bcb34490bfc2819a9bde9b00.jpg,oil painting*classicism*landscapes,6.917,6,,6.33,5.67,6.17,6.33,6.17,6,6.5,5.67
f18362abd74f434485dc618c2785d256.jpg,oil painting*classicism*landscapes,6.917,6.33,,6.17,6.17,5.5,6.5,5.67,5.83,6.17,6.5
01c5587e4e4f4f7d821f07b2793dee0a.jpg,oil painting*classicism*landscapes,7,6,,6.33,6.67,6.33,6.5,6.17,6,6.83,6.33
68963c73985a4d8980e24c9097dbd05f.jpg,oil painting*classicism*landscapes,7,6.5,,6.17,6.33,6,6.5,6.83,6.33,6.67,5.83
834d182a695a4f85833e7eef78129300.jpg,oil painting*classicism*landscapes,7,6.17,,6.17,6.17,5.83,6.33,6,6.17,6.17,6.17
89ad44d44f5b494b8cbf22239042dd27.jpg,oil painting*classicism*landscapes,7,6.17,,6.33,6.17,6.67,6.5,6.5,6.33,6.33,6.17
a74a2b02ee7741bcac39cd761884e733.jpg,oil painting*classicism*landscapes,7,6.17,,6,5.5,6,5.83,6.5,6,6.33,6.33
b4051f223c7746c29c2199ba7b9e73c9.jpg,oil painting*classicism*landscapes,7,6.67,,6,6,5.67,6.33,6,6.17,6,6.5
72a3259bd2884686b1303040a39a5cd2.jpg,oil painting*classicism*landscapes,7.083,7.17,,6.17,6.17,6,6.17,6,5.83,6.67,6.17
7db7ad2d7f534033933e3470e1282643.jpg,oil painting*classicism*landscapes,7.083,6.17,,6.17,6,6.17,6.33,6.67,5.5,6.33,6.17
9c0897ddb8c748798d31eaf180c8d3a0.jpg,oil painting*classicism*landscapes,7.083,6.33,,6.5,5.67,6.17,6.17,6.17,5.83,6.33,6.33
b02e7aa0dd9040e085297aa113c790c9.jpg,oil painting*classicism*landscapes,7.083,6.33,,5.67,6,6,6,5.83,5.83,6.33,6
e24ddf2205d347e58710afe6ba9efc67.jpg,oil painting*classicism*landscapes,7.083,7,,6.67,6.5,6.17,6.17,6.17,6,6.17,6.33
fcdc406325fe4584926d6127b61a0876.jpg,oil painting*classicism*landscapes,7.083,7,,6.83,6.67,6.5,6.67,6.5,6.33,6.83,6.17
07d1f14b525940ecbc3ca7d6e70348ee.jpg,oil painting*classicism*landscapes,7.167,6.5,,5.83,6.17,6,6.5,5.83,6.17,6.17,5.67
1ad355736b4844ffa95bdd31ded2f3a9.jpg,oil painting*classicism*landscapes,7.167,7.33,,7.83,7,6.83,6.33,7.33,6.83,7,7.17
4505a046c1694cc9b3d3a53c03913f25.jpg,oil painting*classicism*landscapes,7.167,7.33,,6.83,6.33,6.33,6.67,6.83,6.5,6.67,6.83
5ee364941ea4456a9940b6cbaf15c7e5.jpg,oil painting*classicism*landscapes,7.167,6.5,,6.5,6.5,6.67,6.17,6.5,6,6.67,6.17
a193f8dadf624b11a74f73250934eb6a.jpg,oil painting*classicism*landscapes,7.167,6.5,,6,6,5.83,6.5,6.5,5.83,6.5,6.33
091c6fb32181409eb4f6e75037df133e.jpg,oil painting*classicism*landscapes,7.25,6.5,,6.5,6.67,6.67,6.83,6.83,6.33,6.33,6.67
188c1225caa148bdafb51f254ee2ccff.jpg,oil painting*classicism*landscapes,7.25,7,,6.67,6.5,6.17,6.67,6.83,6.33,6.67,6.5
790f829f0da0474bac64eab47e476817.jpg,oil painting*classicism*landscapes,7.25,6.33,,5.33,5.67,6,6.17,6.33,5.83,6.17,6.33
bb6e5dc5f6a846c396355d654bfa6e6c.jpg,oil painting*classicism*landscapes,7.25,6.83,,6.33,6.33,5.5,6,6.5,5.67,6.17,5.83
e4f193be2ef94819b5a4b8dbecd4fc61.jpg,oil painting*classicism*landscapes,7.25,6.67,,6.33,6.67,6,6.83,6.67,6.33,6.33,6.67
2442b33770df44ffbb7a5a8b005f5138.jpg,oil painting*classicism*landscapes,7.333,6.33,,5.83,6.33,6.33,5.83,4.5,6,5.67,6.17
4154c22e72ba469c993ca0ebc292119b.jpg,oil painting*classicism*landscapes,7.333,7.5,,6.67,6.83,6.67,6.83,7,7.17,6.67,6.83
6c7b05204e954c309b5beb05ffcecf42.jpg,oil painting*classicism*landscapes,7.333,7.33,,7,6.67,5.83,6.67,6.67,6.33,6.67,7.17
8c747fe3202d4deaa0493a9c57f6f4bd.jpg,oil painting*classicism*landscapes,7.333,6.83,,6.83,6.67,6.67,6.33,6.5,6.83,6.67,6.17
f1240b3686294627869734a29e6a8ee6.jpg,oil painting*classicism*landscapes,7.333,6.5,,6.5,6.67,6.33,6.33,6.67,6.83,7,6.67
050bd18e80d44e5e9301ff29f728dfc2.jpg,oil painting*classicism*landscapes,7.417,7.17,,7,7.5,7,7,7.17,6.83,7,7.17
08e094a5301443e1ac8d1692c3465d22.jpg,oil painting*classicism*landscapes,7.417,6.67,,6.5,6.83,6.33,6.67,7.33,6.17,7.17,6.83
272ffa8df860404f9e09d8d632be4309.jpg,oil painting*classicism*landscapes,7.417,7.17,,7,6.67,6.83,7,6.83,6.5,7,7
4dddb2ea3d8a426681cb3dc1711810e0.jpg,oil painting*classicism*landscapes,7.5,6.67,,6.5,6.67,6,6.17,6.5,6.33,6.17,6.17
58cd9e33bd4844a08450fd93e9a8f73c.jpg,oil painting*classicism*landscapes,7.5,6.5,,6.67,6.5,6.83,7.33,6.17,6.83,6.83,6.33
63fe46d757694689a93f7482a86d8b77.jpg,oil painting*classicism*landscapes,7.5,7.33,,7,7,7.33,7,7.17,6.83,6.83,7
7f49574980eb456db02594bb2fd7bedf.jpg,oil painting*classicism*landscapes,7.5,6.83,,6.67,6.33,6.5,7.17,7.33,5.83,6.67,6.5
4d60f7b39edf4f96a1bb9b8ca0c03b5d.jpg,oil painting*classicism*landscapes,7.583,7,,7.17,6.67,6.5,7,6.33,6.5,6.67,7
6f8b6bb75c494179bced2a1dad1470bb.jpg,oil painting*classicism*landscapes,7.583,7.33,,7.5,7.17,6.17,7.67,7.83,6.83,6.67,7.67
a42c9a3312d643838ef54f9d6484d7dc.jpg,oil painting*classicism*landscapes,7.583,6,,6.83,6.33,5.5,5.67,6,6,6.67,6.67
e03eb42ef45644649fb7f85cd91111ed.jpg,oil painting*classicism*landscapes,7.583,7.5,,7,7,6.67,6.67,6.67,7.17,6.83,6.33
93bf221348ff40939687508fc79d4544.jpg,oil painting*classicism*landscapes,7.643,7.29,,7.71,7,7.29,6.43,7,7.43,7.57,7.14
02a592afcc504ba7a0dd7e1b18dd5170.jpg,oil painting*classicism*landscapes,7.667,7.17,,7.5,6.83,7.67,7.83,7.17,7,7.5,7.17
3c8b1dfcff324b93a088fc4ab95b37bf.jpg,oil painting*classicism*landscapes,7.667,7.33,,7.17,6.83,6.83,6.33,6.83,6.17,6.83,6.83
3d8d98c09f044deb84f2ccc8d25ec70e.jpg,oil painting*classicism*landscapes,7.667,6.33,,7.17,6.33,7.17,6.67,7.33,6.5,6.67,6.67
4f2ff0a00a2b4fad9795d291eb0bc4fa.jpg,oil painting*classicism*landscapes,7.667,7,,6.67,6.67,6.33,6.5,5.67,6.5,6.33,6.67
52c5fb40d1494b3c9057d318727eb834.jpg,oil painting*classicism*landscapes,7.667,7.33,,7.5,7.5,7,6.5,6.83,6.83,7.17,7.33
8644bf60efd74a9ba9862208342d6d82.jpg,oil painting*classicism*landscapes,7.667,7.5,,6.83,7,6.83,6.83,7.17,7,7,6.67
98ec6adace704839874e1a4dcf0feda1.jpg,oil painting*classicism*landscapes,7.667,7.17,,6.67,6.5,6.83,7.5,6.5,7.33,7.33,6.5
746db34deed64aadab45dea5f2ef4382.jpg,oil painting*classicism*landscapes,7.75,6.83,,7.33,6.5,6.5,7,6.33,6.67,7.17,7.17
90710696f94b4fd2a7fd9f661b2db217.jpg,oil painting*classicism*landscapes,7.75,7.17,,7.17,7.5,6.5,7.33,7.67,7.17,7.33,7.17
c855d04e97f84010a049b632f8b111f8.jpg,oil painting*classicism*landscapes,7.75,7.33,,7,7.17,6,7.33,7.5,7.17,7,7
e7e845e3cc194e948cbf45a8d430c9a4.jpg,oil painting*classicism*landscapes,7.75,7.17,,6.83,6.67,7.17,6.83,7.17,6.67,7.5,7.33
19d0cc537855457db4d3b389d45eb5df.jpg,oil painting*classicism*landscapes,7.833,7.17,,7.33,7.17,6.67,7.17,7.17,7.17,7.33,7
e2977730971f47fc8feafea9513dda3d.jpg,oil painting*classicism*landscapes,7.833,7.17,,6.5,7,6.67,6.5,6.67,6.5,6.5,7.5
2bf6d98db4fe4f08adf37ebcdbfec0d0.jpg,oil painting*classicism*landscapes,7.917,7.67,,7.33,7.83,7.67,7.17,7.83,7.5,7.33,7.5
47a330cd3c3f489783efaa1ce5d914b3.jpg,oil painting*classicism*landscapes,7.917,7.67,,7.67,7.5,7.5,7.5,7.67,7.17,7.5,7.5
95f001acd9554989b443305255b4980c.jpg,oil painting*classicism*landscapes,8,7.33,,7.67,7.17,7.17,6.83,7,7.17,7,7.17
cea3a5a49e8c44e28a712760b299e77f.jpg,oil painting*classicism*landscapes,8,6.67,,6.33,6.5,6.67,6.83,7,6.67,6.67,6.5
e6602305c29b4620b13ff4ce92ac5bb2.jpg,oil painting*classicism*landscapes,8,6.67,,7.33,7.5,7,7.17,7,6.83,7.33,7.17
0150c99e94284dc9b9f262e18f222405.jpg,oil painting*classicism*landscapes,8.071,7.43,,7.86,7.71,7.29,7.29,6.86,8,7.86,7.14
a4d69db3068e4d5694d86ac17555b28f.jpg,oil painting*classicism*landscapes,8.071,7.43,,7.14,7,7.57,7.43,7.57,7.86,8,7.43
0a00d4a22437458297a9a3d9ac1bbc8c.jpg,oil painting*classicism*landscapes,8.083,7.33,,7.5,7.33,7.67,7.67,7.5,7.17,7.5,7.17
6e40cf8e269b42f6b6bdb926fbb158d6.jpg,oil painting*classicism*landscapes,8.083,7.33,,7.67,6.83,6.83,7.83,7.83,7.33,7.5,7.5
3e9fe29c95e44491a4f8cb6c64947eb7.jpg,oil painting*classicism*landscapes,8.167,7.33,,8.17,8.67,8.33,8.17,7.83,8.17,8.5,8.17
c73a383549374be09b0bcf8840796138.jpg,oil painting*classicism*landscapes,8.167,7.5,,7,7.5,7.5,6.67,6.5,7.5,7.17,7.5
200e478f86a44bb8849df0fa23334759.jpg,oil painting*classicism*landscapes,8.25,7.5,,8,8.17,8.33,8.17,8,8.17,8.17,8.17
20b0080be3a844a5915a21b5f4dfc9f0.jpg,oil painting*classicism*landscapes,8.25,7,,7.33,7,7.33,6.67,7,6.83,6.33,7.17
38feb442d9f34ac191dea080b21e481f.jpg,oil painting*classicism*landscapes,8.25,6.5,,6.67,7.33,6.33,7.17,7,7.33,7,7.33
da6fc149a40d4cb298f655497c64ec07.jpg,oil painting*classicism*landscapes,8.25,8.17,,8.17,7.5,7.67,7.67,8,7.83,7.67,7.67
767c9aa522804713804b940af1ea160b.jpg,oil painting*classicism*landscapes,8.333,7.83,,7.67,8,6.67,7.17,7.5,7.5,8,7.5
057c2db0b2fe41a0979acea37fdfd9cc.jpg,oil painting*classicism*landscapes,8.417,8.33,,8,8.17,8.17,7.67,8,7.67,8.17,8
05e0e13ee13a4e848c1b21afff2eea2b.jpg,oil painting*classicism*landscapes,8.417,8,,7.83,7.67,7.17,8.17,8.17,7.67,7.83,8
8ae399ef36004ee0af4a057639087c98.jpg,oil painting*classicism*landscapes,8.417,8,,7.17,7.5,7.33,7.5,7.33,8,7.83,7.83
4251264f96744a3b8a6450fadd977be2.jpg,oil painting*classicism*landscapes,8.5,8.5,,7.5,8,8,8.5,7.5,8,8.17,7.67
2bdb5c9d86134ab0beb9a09b7e366961.jpg,oil painting*classicism*landscapes,8.583,8.67,,8.33,8.33,8.33,8.17,8.17,8.33,8.33,7.83
7776ed7a97a0408f868e5557c7cf68a8.jpg,oil painting*classicism*landscapes,8.583,7.83,,7.83,7.5,7.67,7.5,8.17,8.33,7.83,7.33
4be92e9293fd4749a4f94326e80178ac.png,oil painting*classicism*portraiture,1.583,,,2.83,2.67,,2.83,2.83,2.83,2.33,
660eb9e9d09942b49163a4b9dc15ddff.png,oil painting*classicism*portraiture,1.583,,,3.5,2.5,,2.83,3.17,2.83,2.5,
61eac2ae84014496ad75afdd7716b5b7.png,oil painting*classicism*portraiture,1.667,,,3.17,2.83,,2.5,2.83,2.67,2.67,
70d34f8c67cd4320b7dece34c83114d2.png,oil painting*classicism*portraiture,1.667,,,2.83,3.17,,2.67,2.83,2.67,2.67,
437dff6350af41a38133eb60a2b06bd3.png,oil painting*classicism*portraiture,1.833,,,3,2.67,,3,3.17,2.67,2.67,
608d0c65cdad444bb188705fcc0c8847.png,oil painting*classicism*portraiture,1.917,,,3.67,2.5,,2.5,3.33,3,2.83,
a769df4b4b6449a686c67d43fe7dd535.png,oil painting*classicism*portraiture,1.917,,,3,3,,3,3,2.83,2.83,
5408ed01771644f19798d9f31f519293.png,oil painting*classicism*portraiture,2,,,3.33,2.83,,2.67,3,2.83,3,
73b7bb6943c24a55b39be6e673919f97.png,oil painting*classicism*portraiture,2,,,2.83,2.83,,3,3.17,2.67,2.83,
74b3274b14b847f198b90b4e92aa73c0.png,oil painting*classicism*portraiture,2,,,3,2.83,,2.83,3.33,3,2.67,
d84a7ef4fb014c49aaa4ba261178236d.png,oil painting*classicism*portraiture,2,,,3.38,3.62,,3.12,3.12,3.12,3.25,
e0f7beca9df34c8a8314c8e052f6124a.png,oil painting*classicism*portraiture,2,,,2.88,2.88,,2.62,2.75,2.75,2.75,
16453eb00b2d4d31b9a271d91aa23b59.png,oil painting*classicism*portraiture,2.083,,,3.67,3.33,,3,3.5,3.17,3,
58e350235f074b3b825d468b618164e6.png,oil painting*classicism*portraiture,2.143,,,3.29,3.29,,3.14,3.57,3,3.14,
d440e6ff7310479eb0c665f7777a14b9.png,oil painting*classicism*portraiture,2.188,,,3.25,3.12,,2.5,2.88,2.75,2.62,
1196a83fe5604fcda2f0a0f69eadcb16.png,oil painting*classicism*portraiture,2.2,,,3.6,2.2,,3,2.8,2.6,2.8,
ae023b80d097474ca381bd02c9a92a67.png,oil painting*classicism*portraiture,2.25,,,2.83,2.67,,2.5,2.83,2.33,3,
ccd1ca9f375b490b8a7a54f55d092ba8.png,oil painting*classicism*portraiture,2.25,,,2.88,2.38,,2.38,3.62,3,2.5,
ee386dc3e75f4cd38b40f1520004d38a.png,oil painting*classicism*portraiture,2.312,,,3,2.62,,3.25,3,2.75,3.25,
9ea2e5444f304bc3b1bf6a1adddcf019.png,oil painting*classicism*portraiture,2.333,,,3,3.33,,3.17,2.83,3.17,2.83,
9476c439d43e4a2fb6cd0ed34fcbbee9.png,oil painting*classicism*portraiture,2.429,,,3.71,3.43,,3.14,3.71,3.14,3.14,
bf2e0e0defae4525a41d250c8e818f0f.png,oil painting*classicism*portraiture,2.438,,,3.62,3.38,,3.12,3.5,3.12,3,
b8ac18cda67047bcbf1b70cf7b83bfde.png,oil painting*classicism*portraiture,2.5,,,3.86,2.86,,2.43,3.43,3,2.71,
c7d47b7933624ba8aabbd82ce936d141.png,oil painting*classicism*portraiture,2.625,,,3.38,2.88,,3.12,3.25,3.25,3.25,
e023089650b34d6c959a38266a21071a.png,oil painting*classicism*portraiture,2.625,,,3.5,3,,3,3.38,3.38,3.25,
2a155bd3c0a249aea0ece15226fb1779.png,oil painting*classicism*portraiture,2.75,,,3.5,3.83,,3.83,3.33,3.5,3.5,
46042a9bfea748b496d2cdea13885ee8.png,oil painting*classicism*portraiture,3,,,2.5,2.5,,2.83,2.83,2.83,2.83,
48b5fe9edd8247d3b7882207d55d2c74.png,oil painting*classicism*portraiture,3,,,3.67,3.67,,3.5,3.5,3.33,3.17,
